"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"628","JANA JATHARA","TELTEL/2016/71650","03-05-2017","Telugu","Monthly","E. RENUKA DEVI","E.RENUKA DEVI","Telangana","Rangareddy","View        registration details for JANA JATHARA (TELTEL/2016/71650)"
"629","JANA JEEVANA VIKASA VEECHIKA VELUGU","APTEL/2006/17432","20-09-2006","Telugu","Fortnightly","K.R.K.SHARMA","K.R.K.SHARMA","Telangana","Telangana","View        registration details for JANA JEEVANA VIKASA VEECHIKA VELUGU (APTEL/2006/17432)"
"630","JANA LAXYAM","TELTEL/2010/32353","14-05-2010","Telugu","Daily","B.V.K. PRASAD","B.V.K. PRASAD","Telangana","Hyderabad","View        registration details for JANA LAXYAM (TELTEL/2010/32353)"
"631","JANA NETHRAM","TGTEL/25/A1747","07-07-2025","Telugu","Daily","Verpula Nageshwara Rao","Verpula Nageshwara Rao","Telangana","Khammam","View        registration details for JANA NETHRAM (TGTEL/25/A1747)"
"632","JANA NINADAM","TGTEL/25/A0870","03-06-2025","Telugu","Daily","JADAV ROHIDAS","JADAV ROHIDAS","Telangana","Kumuram Bheem Asifabad","View        registration details for JANA NINADAM (TGTEL/25/A0870)"
"633","JANA NIRNAYAM","TELTEL/2010/31898","08-04-2010","Telugu","Daily","SOMAVARAPU YADAIAH","SOMAVARAPU YADAIAH","Telangana","Nalgonda","View        registration details for JANA NIRNAYAM (TELTEL/2010/31898)"
"634","JANA PADAM","TGTEL/25/A4525","01-12-2025","Telugu","Daily","GOSULA SRINIVAS YADAV","GOSULA SRINIVAS YADAV","Telangana","Rangareddy","View        registration details for JANA PADAM (TGTEL/25/A4525)"
"635","JANA PRAJAVANI","TELTEL/2015/66076","05-02-2016","Telugu","Daily","PANUGANTI SRINIVAS","PANUGANTI SRINIVAS","Telangana","Nizamabad","View        registration details for JANA PRAJAVANI (TELTEL/2015/66076)"
"636","Jana Samayam","TGTEL/26/A2074","27-03-2026","Telugu","Fortnightly","V YADAMMA","V YADAMMA","Telangana","Wanaparthy","View        registration details for Jana Samayam (TGTEL/26/A2074)"
"637","JANA SANDESH","52751","30-08-1991","Telugu","Fortnightly","MANTHRI SRINIVASULU","BHARTIYA JANTA PARTY","Telangana","Hyderabad","View        registration details for JANA SANDESH (52751)"
"638","JANA SANGARSHANA","TELTEL/2024/89323","01-10-2024","TELUGU","Daily","RACHAMALLU MADHAVI","RACHAMALLU MADHAVI","Telangana","Nizamabad","View        registration details for JANA SANGARSHANA (TELTEL/2024/89323)"
"639","JANA SANKALPAM","TELTEL/2011/35999","04-03-2011","Telugu","Daily","RAPARTI SANTOSH KUMAR","RAPARTI SANTOSH KUMAR","Telangana","Nalgonda","View        registration details for JANA SANKALPAM (TELTEL/2011/35999)"
"640","JANA SANKALPAM","TELTEL/2012/62646","16-06-2015","Telugu","Monthly","RAPARTI SANTOSH KUMAR","RAPARTI SANTOSH KUMAR","Telangana","Nalgonda","View        registration details for JANA SANKALPAM (TELTEL/2012/62646)"
"641","JANA VIJAYAM","TELTEL/2017/74161","12-12-2017","Telugu","Weekly","PALLA KONDALA RAO","PALLA KONDALA RAO","Telangana","Khammam","View        registration details for JANA VIJAYAM (TELTEL/2017/74161)"
"642","JANA VIKASAM","TELTEL/2016/67462","09-06-2016","Telugu","Daily","R. SURESH","R.SURESH","Telangana","Telangana","View        registration details for JANA VIKASAM (TELTEL/2016/67462)"
"643","JANADHARMA","5847","15-09-1961","Telugu","Weekly","M. SRINIVASA CHARYA","M SREENIVASACHARYA","Telangana","Warangal","View        registration details for JANADHARMA (5847)"
"644","JANAGANAMANA DINAPATRIKA","TGTEL/26/A1335","20-02-2026","Telugu","Daily","Kothinti Devender Reddy","Kothinti Devender Reddy","Telangana","Hyderabad","View        registration details for JANAGANAMANA DINAPATRIKA (TGTEL/26/A1335)"
"645","JANAGONTHUKA","TELTEL/2017/73650","01-11-2017","Telugu","Fortnightly","JADHAV SRINIVAS RAO","JADHAV SRINIVAS RAO","Telangana","Karimnagar","View        registration details for JANAGONTHUKA (TELTEL/2017/73650)"
"646","JANAJA GURTHI","TELTEL/2015/66370","10-03-2016","Telugu","Daily","N. RAJU","N. RAJU","Telangana","Medak","View        registration details for JANAJA GURTHI (TELTEL/2015/66370)"
"647","JANAM GONTU","TELTEL/2016/67567","17-06-2016","Telugu","Daily","NYALAKONDA ANIL RAO","NYALAKONDA ANIL RAO","Telangana","Karimnagar","View        registration details for JANAM GONTU (TELTEL/2016/67567)"
"648","JANAM KALAM","TELTEL/2015/65608","12-01-2016","Telugu","Monthly","YADAIAH NALLA","YADAIAH NALLA","Telangana","Nalgonda","View        registration details for JANAM KALAM (TELTEL/2015/65608)"
"649","JANAM MANAM","APTEL/2006/18108","19-12-2006","Telugu","Daily","ACHINA AILAIAH","ACHINA AILAIAH","Telangana","Nalgonda","View        registration details for JANAM MANAM (APTEL/2006/18108)"
"650","JANAM PILUPU","52796","07-09-1991","Telugu","Fortnightly","D. VENKAT REDDY","D. VENKAT REDDY","Telangana","Telangana","View        registration details for JANAM PILUPU (52796)"
"651","JANAM POWER","TELTEL/2016/69862","03-01-2017","Telugu","Daily","GOLLE THIRUPATHI","GOLLE THIRUPATHI","Telangana","Mahbubnagar","View        registration details for JANAM POWER (TELTEL/2016/69862)"
"652","JANAM SAKSHI","TELTEL/2002/12105","11-03-2013","Telugu","Daily","M. M. RAHMAN","M.M. RAHMAN","Telangana","Karimnagar","View        registration details for JANAM SAKSHI (TELTEL/2002/12105)"
"653","JANAM SAKSHI","TELTEL/2013/50370","19-06-2013","Telugu","Daily","MOHAMMED MUZIBUR RAHMAN","MOHAMMED MUZIBUR RAHMAN","Telangana","Hyderabad","View        registration details for JANAM SAKSHI (TELTEL/2013/50370)"
"654","JANAM VELUGU","TELTEL/2023/87917","18-07-2024","TELUGU","Daily","SITHARLA SURESH","SITHARLA SURESH","Telangana","","View        registration details for JANAM VELUGU (TELTEL/2023/87917)"
"655","JANAMAKUTAM","TELTEL/2016/68257","10-08-2016","Telugu","Monthly","PULA RAMANA BABU","PULA RAMANABABU","Telangana","Hyderabad","View        registration details for JANAMAKUTAM (TELTEL/2016/68257)"
"656","JANAMTHODU","TELTEL/2015/60299","18-02-2015","Telugu","Daily","PEDDALINGANNA GARI PRASAD","PEDDALINGANNA GARI PRASAD","Telangana","Medak","View        registration details for JANAMTHODU (TELTEL/2015/60299)"
"657","JANANI TELANGANA","TELTEL/2016/67989","25-07-2016","Telugu","Daily","P. LINGAM GOUD","P. LINGAM GOUD","Telangana","Medak","View        registration details for JANANI TELANGANA (TELTEL/2016/67989)"
"658","JANAPAKSHAM","APTEL/2004/12722","28-05-2004","Telugu","Monthly","PISATI JANGA REDDY","PISATI JANGA REDDY","Telangana","Rangareddy","View        registration details for JANAPAKSHAM (APTEL/2004/12722)"
"659","JANASABHA","TELTEL/2018/76910","20-02-2019","Telugu","Monthly","PAGUDAKULA BALASWAMY","PAGUDAKULA BALASWAMY","Telangana","Hyderabad","View        registration details for JANASABHA (TELTEL/2018/76910)"
"660","JANAVANI SAMAGRA TELUGU DINA PATRIKA","52978","12-12-1994","Telugu","Daily","K. SURENDRANATH","K. SURENDRANATH","Telangana","Hyderabad","View        registration details for JANAVANI SAMAGRA TELUGU DINA PATRIKA (52978)"
"661","JATEEYA PRABHA","TELTEL/2022/86130","18-01-2024","TELUGU","Daily","SHAIK JOHN SHAHEED","SHAIK JOHN SHAHEED","Telangana","Rangareddy","View        registration details for JATEEYA PRABHA (TELTEL/2022/86130)"
"662","JATHIYA DINAPATRIKA THARANGAALU","TELTEL/2022/83463","28-02-2023","Telugu","Monthly","DESHA VENKATESHWARLU","DESHA VENKATESHWARLU","Telangana","Nalgonda","View        registration details for JATHIYA DINAPATRIKA THARANGAALU (TELTEL/2022/83463)"
"663","Jathiya vaartha Prapamcham","TGTEL/26/A2379","09-04-2026","Telugu","Daily","ADDAGOTTAM SANGEETHA","ADDAGOTTAM SANGEETHA","Telangana","Hyderabad","View        registration details for Jathiya vaartha Prapamcham (TGTEL/26/A2379)"
"664","JAY JANASENA","TGENG/25/A2708","19-09-2025","English","Daily","Neela Minakshi","Neela Minakshi","Telangana","Bhadradri Kothagudem","View        registration details for JAY JANASENA (TGENG/25/A2708)"
"665","JAYA JYOTHI","TELTEL/2017/73442","28-09-2017","Telugu","Daily","SHAIK RAHIM BASHA","SHAIK RAHIM BASHA","Telangana","Telangana","View        registration details for JAYA JYOTHI (TELTEL/2017/73442)"
"666","JEEVA GRANDAMLO MANA ANVESHANA","TELTEL/2016/73561","18-10-2017","Telugu","Monthly","RALLAPATI ALBERT DAVID","RALLAPATI ALBERT DAVID","Telangana","Peddapalli","View        registration details for JEEVA GRANDAMLO MANA ANVESHANA (TELTEL/2016/73561)"
"667","JEEVAMITHRA","TELBIL/2016/69724","14-12-2016","Telugu, Hindi","Monthly","THUMMITI RAMANNA","THUMMITI RAMANNA","Telangana","Rangareddy","View        registration details for JEEVAMITHRA (TELBIL/2016/69724)"
"668","JEWEL PARADISE","TELENG/2014/58859","10-12-2014","English","Monthly","MIRZA MONIS ALI BAIG","MIRZA MONIS ALI BAIG","Telangana","Hyderabad","View        registration details for JEWEL PARADISE (TELENG/2014/58859)"
"669","JILLA PRAGATHI MANA PRAGATHI","TELTEL/2014/56375","01-08-2014","Telugu","Daily","S. SATHYANARAYANA","S. SATHYANARAYANA","Telangana","Rangareddy","View        registration details for JILLA PRAGATHI MANA PRAGATHI (TELTEL/2014/56375)"
"670","JILLA PRAGATHI MANA PRAGATHI","TELTEL/2014/60519","27-02-2015","Telugu","Monthly","S. SATHYANARAYANA","S. SATHYANARAYANA","Telangana","Rangareddy","View        registration details for JILLA PRAGATHI MANA PRAGATHI (TELTEL/2014/60519)"
"671","JILLA VANI","TELTEL/2011/40366","11-01-2012","Telugu","Daily","MUKKERA UDAY","MUKKERA UDAY","Telangana","Karimnagar","View        registration details for JILLA VANI (TELTEL/2011/40366)"
"672","JIMS JOURNAL ON AYUSHYAM","TELTEL/2018/77468","03-06-2019","Telugu","Monthly","VYAGRASWARA LAKSHMI NARASIMHA PRASAD CHERUKURI","JEEYAR INTEGRATIVE MEDICAL SERVICES (JIMS) HOSPITAL","Telangana","Rangareddy","View        registration details for JIMS JOURNAL ON AYUSHYAM (TELTEL/2018/77468)"
"673","JORDAR","TGTEL/25/A5224","17-12-2025","Telugu","Daily","RAVULA  RAJESHAM","RAVULA  RAJESHAM","Telangana","Karimnagar","View        registration details for JORDAR (TGTEL/25/A5224)"
"674","Jotiba Deepam","TGTEL/25/A5004","10-12-2025","Telugu","Daily","Mudigonda Satish Kumar","Mudigonda Satish Kumar","Telangana","Rangareddy","View        registration details for Jotiba Deepam (TGTEL/25/A5004)"
"675","JOURMAL OF THE STATE INSTITUTE OF EDUCATION","10807","01-01-1965","English","Quarterly","DR. C.B. RAO","GOVT. PF ANDHRA PRADESH","Telangana","Hyderabad","View        registration details for JOURMAL OF THE STATE INSTITUTE OF EDUCATION (10807)"
"676","JOURNAL OF INDIAN INSTITUTE OF MANAGEMENT AND COMMERCE","TELMUL/2018/75626","21-06-2018","English, Telugu, Hindi","Half Yearly","KURA RAGHU VEER","VASAVI FOUNDATION","Telangana","Hyderabad","View        registration details for JOURNAL OF INDIAN INSTITUTE OF MANAGEMENT AND COMMERCE (TELMUL/2018/75626)"
"677","JOURNAL OF INDIAN MEDICAL HERITAGE","TELBIL/2022/86142","18-01-2024","English, HINDI","Annual","GOLI PENCHALA PRASAD","NATIONAL INSTITUTE OF INDIAN MEDICAL HERITAGE","Telangana","Hyderabad","View        registration details for JOURNAL OF INDIAN MEDICAL HERITAGE (TELBIL/2022/86142)"
"678","JOURNALIST AKSHARAM","TELTEL/2015/66228","18-02-2016","Telugu","Daily","JELLA NAGESHWAR","JELLA NAGESHWAR","Telangana","Nalgonda","View        registration details for JOURNALIST AKSHARAM (TELTEL/2015/66228)"
"679","JOURNALIST AKSHARAM","TELTEL/2014/58391","19-11-2014","Telugu","Monthly","JELLA NAGESHWAR","JELLA NAGESHWAR","Telangana","Nalgonda","View        registration details for JOURNALIST AKSHARAM (TELTEL/2014/58391)"
"680","JOURNALIST DIARY","TELTEL/2015/62524","15-06-2015","TELUGU","Daily","SITARALLA SRIRAMULU","SITARALLA SRIRAMULU","Telangana","","View        registration details for JOURNALIST DIARY (TELTEL/2015/62524)"
"681","JOURNALIST DIARY","TELTEL/2014/57703","13-10-2014","TELUGU","Monthly","SITARALLA SRIRAMULU","SITARALLA SRIRAMULU","Telangana","","View        registration details for JOURNALIST DIARY (TELTEL/2014/57703)"
"682","JOURNALIST MATTURI","TELTEL/2006/18961","28-03-2007","Telugu","Monthly","MATTURI NAGESWAR RAO","MATTURI NAGESWAR RAO","Telangana","Warangal","View        registration details for JOURNALIST MATTURI (TELTEL/2006/18961)"
"683","JOURNALIST MIRROR","TELENG/2020/80383","16-09-2021","English","Daily","V . MANJULA REDDY","V . MANJULA REDDY","Telangana","Adilabad","View        registration details for JOURNALIST MIRROR (TELENG/2020/80383)"
"684","JOURNALIST MIRROR","TELTEL/2019/77984","11-09-2019","Telugu","Daily","V. MANJULA REDDY","V. MANJULA REDDY","Telangana","Adilabad","View        registration details for JOURNALIST MIRROR (TELTEL/2019/77984)"
"685","JOURNALIST MIRROR","TELTEL/2013/54232","23-01-2014","Telugu","Monthly","V. MANJULA REDDY","V. MANJULA REDDY","Telangana","Adilabad","View        registration details for JOURNALIST MIRROR (TELTEL/2013/54232)"
"686","JOURNALIST SAHASAM","TELTEL/2018/74872","21-02-2018","Telugu","Monthly","VEMULA VENKATESHWARLU","VEMULA VENKATESHWARLU","Telangana","Nalgonda","View        registration details for JOURNALIST SAHASAM (TELTEL/2018/74872)"
"687","JOURNALIST VAARTHA","TELTEL/2023/87607","24-06-2024","TELUGU","Daily (Monday To Saturday)","JELLA NAGESHWAR","JELLA NAGESHWAR","Telangana","","View        registration details for JOURNALIST VAARTHA (TELTEL/2023/87607)"
"688","JOURNALISTS VISION","TELBIL/2009/29601","17-11-2009","English, Urdu","Monthly","SYED OSMAN RASHEED","SYED OSMAN RASHEED","Telangana","Hyderabad","View        registration details for JOURNALISTS VISION (TELBIL/2009/29601)"
"689","JUBILEE TIMES","TELBIL/2017/71538","01-05-2017","English, Telugu","Weekly","M. MEENALATHA SREENIVAS","M MEENALATHA SREENIVAS","Telangana","Hyderabad","View        registration details for JUBILEE TIMES (TELBIL/2017/71538)"
"690","JWALA DASHAA","TGTEL/25/A4195","20-11-2025","Telugu","Daily","B.KALPANA","B.KALPANA","Telangana","Rangareddy","View        registration details for JWALA DASHAA (TGTEL/25/A4195)"
"691","JYYOTHI SHWETHA","TGTEL/26/A2948","29-04-2026","Telugu","Daily","KALIDINDI SUMALATHA","RS USAR PUBLICATIONS","Telangana","Hyderabad","View        registration details for JYYOTHI SHWETHA (TGTEL/26/A2948)"
"692","KAAPU DRBAR","70091","26-12-1998","Telugu","Monthly","Y GIRIJAPATHI","Y.GIRIJAPATHI","Telangana","Hyderabad","View        registration details for KAAPU DRBAR (70091)"
"693","KAAPU VIKASAM","APTEL/2000/02151","06-06-2000","Telugu","Monthly","MALI KARUNAKAR KAAPU","MALI KARUNAKAR KAAPU","Telangana","Warangal","View        registration details for KAAPU VIKASAM (APTEL/2000/02151)"
"694","KABURU","APTEL/1999/00110","28-07-1999","Telugu","Daily","S. SRINIVAS","S.SRINIVAS","Telangana","Telangana","View        registration details for KABURU (APTEL/1999/00110)"
"695","KADA BURA DWANI","TELTEL/2017/72908","01-08-2017","Telugu","Monthly","SAMSON BENHER BANDI","SAMSONBENHER BANDI","Telangana","Adilabad","View        registration details for KADA BURA DWANI (TELTEL/2017/72908)"
"696","KADAM","TELTEL/2022/83469","28-02-2023","Telugu","Daily","RAMCHETTY VALLABHAI","RAMCHETTY VALLABHAI","Telangana","Mancherial","View        registration details for KADAM (TELTEL/2022/83469)"
"697","KADAWARI VARSHAPPU DHWANI","TELTEL/2017/73564","18-10-2017","Telugu","Monthly","PASTOR SOLOMON RAJU","SECUNDERABAD PENTECOST PRESS TRUST","Telangana","Telangana","View        registration details for KADAWARI VARSHAPPU DHWANI (TELTEL/2017/73564)"
"698","KAIRALEE MUKULAM","5738","31-05-1961","Malayalam","Monthly","N K SACHIDANAND","N K SACHIDANAND","Telangana","Hyderabad","View        registration details for KAIRALEE MUKULAM (5738)"
"699","KAKATHIYA TORANAM","TELTEL/2016/65704","20-01-2016","Telugu","Monthly","PEDDI ANIL","PEDDI ANIL","Telangana","Hyderabad","View        registration details for KAKATHIYA TORANAM (TELTEL/2016/65704)"
"700","KAKATIYA OBSERVER","71626","06-04-1999","English","Daily","MOHAMMED MASOOD ALI KHAN","MOHAMMED MASOOD ALI KHAN","Telangana","Hyderabad","View        registration details for KAKATIYA OBSERVER (71626)"
"701","KAKATIYA OBSERVER","52905","10-12-1993","Urdu","Daily","MOHAMMED MASOOD ALI KHAN","MOHAMMED MASOOD ALI KHAN","Telangana","Hyderabad","View        registration details for KAKATIYA OBSERVER (52905)"
"702","KAKATIYA OBSERVER","APURD/2004/14658","07-03-2004","Urdu","Weekly","MOHAMMED MASOOD ALI KHAN","MOHAMMED MASOOD ALI KHAN","Telangana","Hyderabad","View        registration details for KAKATIYA OBSERVER (APURD/2004/14658)"
"703","KAKATIYA TIMES","TELTEL/2014/61026","31-03-2015","Telugu","Daily","KAKERLA ANIL KUMAR","KAKKERLA ANIL KUMAR","Telangana","Warangal","View        registration details for KAKATIYA TIMES (TELTEL/2014/61026)"
"704","KALA PATTHAR","TELTEL/2015/62215","27-05-2015","Telugu","Fortnightly","REGATI RAJESHAM","REGATI RAJESHAM","Telangana","Karimnagar","View        registration details for KALA PATTHAR (TELTEL/2015/62215)"
"705","KALA SOURA BHAM","32300","12-09-1979","Telugu","Monthly","P.V. RAMALU","P.V. RAMALU","Telangana","Hyderabad","View        registration details for KALA SOURA BHAM (32300)"
"706","KALAM BALAM","TELTEL/2015/65490","05-01-2016","Telugu","Monthly","SYED SHAREEFUDDIN","SYED SHAREEFUDDIN","Telangana","Nalgonda","View        registration details for KALAM BALAM (TELTEL/2015/65490)"
"707","KALAM DANDORA","TGTEL/25/A2068","04-08-2025","Telugu","Daily","GANGAVATH VINOD KUMAR","GANGAVATH VINOD KUMAR","Telangana","Kamareddy","View        registration details for KALAM DANDORA (TGTEL/25/A2068)"
"708","KALAM GALAM","TELTEL/2013/49073","08-04-2013","Telugu","Monthly","SHIGA BHARATHI","SHIGA BHARATHI","Telangana","Medchal Malkajgiri","View        registration details for KALAM GALAM (TELTEL/2013/49073)"
"709","KALAM GALAM","TELTEL/2021/83534","09-03-2023","Telugu","Daily","SHIGA BHARATHI","SHIGA BHARATHI","Telangana","Medchal Malkajgiri","View        registration details for KALAM GALAM (TELTEL/2021/83534)"
"710","KALAM GARJANA","TELTEL/2021/81104","07-02-2022","Telugu","Monthly","DOMALAPALLY NAGARAJU","DOMALAPALLY NAGARAJU","Telangana","Rangareddy","View        registration details for KALAM GARJANA (TELTEL/2021/81104)"
"711","KALAM SATHUVA","TGTEL/25/A0908","03-06-2025","Telugu","Daily","INDURI SIDDA GOUD","INDURI SIDDA GOUD","Telangana","Kamareddy","View        registration details for KALAM SATHUVA (TGTEL/25/A0908)"
"712","KALAM VEKUVA","TELTEL/2019/77755","15-07-2019","TELUGU","Monthly","KOTHA SATHISH REDDY","KOTHA SATHISH REDDY","Telangana","Karimnagar","View        registration details for KALAM VEKUVA (TELTEL/2019/77755)"
"713","KALAME NA AAYUDHAM","TELTEL/2023/90189","20-11-2024","TELUGU","Daily","T. RAJKUMAR","T.RAJ KUMAR","Telangana","Karimnagar","View        registration details for KALAME NA AAYUDHAM (TELTEL/2023/90189)"
"714","KALAVEDIKA","TELBIL/2022/82018","25-08-2022","English, Telugu","Monthly","R.BHUVANESHWARI DEVI","M/S SREE ABHINANDAN CREATIVE HUB","Telangana","Hyderabad","View        registration details for KALAVEDIKA (TELBIL/2022/82018)"
"715","KALPANA","3258","01-01-1949","Hindi","Monthly","MADHUSUDAN CHATURVEDI","BADRIVISHAL PITTIE","Telangana","Hyderabad","View        registration details for KALPANA (3258)"
"716","KALYANA THORANAM","TELTEL/2016/68872","04-10-2016","Telugu","Monthly","B. VISHNU MURTHY","B.VISHNU MURTHY","Telangana","Rangareddy","View        registration details for KALYANA THORANAM (TELTEL/2016/68872)"
"717","KALYANAMALA","TELTEL/2019/77729","12-07-2019","Telugu","Monthly","G.L.B. SRINIVAS","G.L.B. SRINIVAS","Telangana","Hyderabad","View        registration details for KALYANAMALA (TELTEL/2019/77729)"
