"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"617","CELL IT","APENG/2006/19824","18-05-2007","English","Monthly","DINESH SHYAM SUKHA","DINESH SHYAM SUKHA","Andhra Pradesh","Krishna","View        registration details for CELL IT (APENG/2006/19824)"
"618","CHADARANGAM","APTEL/2014/58844","10-12-2014","Telugu","Monthly","TUMMA RAMESH","TUMMA RAMESH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for CHADARANGAM (APTEL/2014/58844)"
"619","CHAITANYA","APTEL/2007/24098","19-05-2008","Telugu","Monthly","SIRIPURAPU  APPALA  NAIDU","SIRIPURAPU APPALANAIDU","Andhra Pradesh","Vizianagaram","View        registration details for CHAITANYA (APTEL/2007/24098)"
"620","CHAITANYA BHOOMI","APTEL/2013/48082","15-02-2013","Telugu","Daily","B. PRASAD","B. PRASAD","Andhra Pradesh","Visakhapatnam","View        registration details for CHAITANYA BHOOMI (APTEL/2013/48082)"
"621","CHAITANYA DEEPIKA","APTEL/2014/59463","08-01-2015","Telugu","Daily","SADASIVUNI KRISHNA","SADASIVUNI KRISHNA","Andhra Pradesh","Srikakulam","View        registration details for CHAITANYA DEEPIKA (APTEL/2014/59463)"
"622","CHAITANYA HEALTH IMAGE","APBIL/2017/73746","09-11-2017","English, Telugu","Monthly","KALIDINDI RAGHU RAMA KRISHNAM RAJU","KALIDINDI RAGHU RAMA KRISHNAM RAJU","Andhra Pradesh","East Godavari","View        registration details for CHAITANYA HEALTH IMAGE (APBIL/2017/73746)"
"623","CHAITANYA LEKHA","APTEL/2014/57706","13-10-2014","Telugu","Monthly","P. KOTESWARA RAO","P. KOTESWARA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHAITANYA LEKHA (APTEL/2014/57706)"
"624","CHAITANYA LEKHA","APTEL/2016/69533","05-12-2016","Telugu","Daily","P. KOTESWARA RAO","P. KOTESWARA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHAITANYA LEKHA (APTEL/2016/69533)"
"625","CHAITANYA MAANAVI","APBIL/2019/78298","17-12-2019","English, Telugu","Monthly","D. RAMADEVI","AIDWA ANDHRA PRADESH MAHILA SANGHAM","Andhra Pradesh","Guntur","View        registration details for CHAITANYA MAANAVI (APBIL/2019/78298)"
"626","CHAITANYA NETRAM","APTEL/2015/69469","30-11-2016","Telugu","Daily","P. THIRUNADH","P.THIRUNADH","Andhra Pradesh","Krishna","View        registration details for CHAITANYA NETRAM (APTEL/2015/69469)"
"627","CHAITANYA SAKSHI","APTEL/2013/48711","19-03-2013","Telugu","Monthly","THADISHETTY SRINIVAS","THADISHETTY  SRINIVAS","Andhra Pradesh","Nalgonda","View        registration details for CHAITANYA SAKSHI (APTEL/2013/48711)"
"628","CHAITANYA VAARADHI","APTEL/2013/59087","19-12-2014","Telugu","Daily","BONDA GOPINADHARAO","BONDA GOPINADHA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHAITANYA VAARADHI (APTEL/2013/59087)"
"629","CHAITANYA VAARADHI","APTEL/2013/55654","19-05-2014","Telugu","Monthly","BONDA GOPINADHARAO","BONDA GOPINADHARAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHAITANYA VAARADHI (APTEL/2013/55654)"
"630","CHAITANYA VAARADHI","APTEL/2015/65921","02-02-2016","Telugu","Daily","BONDA GOPINADHA RAO","BONDA GOPINADHA RAO","Andhra Pradesh","Guntur","View        registration details for CHAITANYA VAARADHI (APTEL/2015/65921)"
"631","CHAITANYA VAARADHI","APTEL/2015/62674","17-06-2015","Telugu","Daily","BONDA GOPINADHA RAO","BONDA GOPINADHA RAO","Andhra Pradesh","Anantapur","View        registration details for CHAITANYA VAARADHI (APTEL/2015/62674)"
"632","CHAITANYA VAARADHI","APTEL/2006/18521","31-01-2007","Telugu","Daily","BONDA GOPINADHARAO","BONDA GOPINADHARAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHAITANYA VAARADHI (APTEL/2006/18521)"
"633","CHAITANYAM","APTEL/2011/43608","28-06-2012","Telugu","Daily","MUTNURU RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Mahbubnagar","View        registration details for CHAITANYAM (APTEL/2011/43608)"
"634","CHAITANYAM","APTEL/2011/47047","14-12-2012","Telugu","Daily","MUTNURU RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Hyderabad","View        registration details for CHAITANYAM (APTEL/2011/47047)"
"635","CHAITANYAM","APTEL/2011/37622","30-05-2011","Telugu","Daily","MUTNURU. RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Visakhapatnam","View        registration details for CHAITANYAM (APTEL/2011/37622)"
"636","CHAITANYAM","APTEL/2011/39866","05-12-2011","Telugu","Daily","MUTNURU RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Y.S.R.","View        registration details for CHAITANYAM (APTEL/2011/39866)"
"637","CHAITANYAM","APTEL/2008/24175","23-05-2008","Telugu","Daily","MUTNUTU.RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Kurnool","View        registration details for CHAITANYAM (APTEL/2008/24175)"
"638","CHAITANYAM","APTEL/2013/51641","23-08-2013","Telugu","Daily","MUTNURU RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Vizianagaram","View        registration details for CHAITANYAM (APTEL/2013/51641)"
"639","CHAITANYAM","APTEL/2011/40031","15-12-2011","Telugu","Daily","MUTNURU. RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Chittoor","View        registration details for CHAITANYAM (APTEL/2011/40031)"
"640","CHAITANYAM","APTEL/2011/40034","15-12-2011","Telugu","Daily","MUTNURU. RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Anantapur","View        registration details for CHAITANYAM (APTEL/2011/40034)"
"641","CHAITANYAM","APTEL/2013/48586","13-03-2013","Telugu","Daily","MUTNURU. RAMAKRISHNA","MUTNURU RAMAKRISHNA","Andhra Pradesh","Khammam","View        registration details for CHAITANYAM (APTEL/2013/48586)"
"642","CHAITHANYA","62137","17-07-1995","Telugu","Weekly","A RAVINDRA NATH","A. RAVINDRANATH","Andhra Pradesh","Chittoor","View        registration details for CHAITHANYA (62137)"
"643","CHAITHANYA CHAKRAM","APTEL/2018/76260","15-10-2018","Telugu","Monthly","SRINIVASA RAO BHOGELA","SRINIVASA RAO BHOGELA","Andhra Pradesh","Vizianagaram","View        registration details for CHAITHANYA CHAKRAM (APTEL/2018/76260)"
"644","CHAITHRA TELUGU","APTEL/26/A0178","01-01-2026","Telugu","Daily","Chegudi Mariyadasu","Chegudi Mariyadasu","Andhra Pradesh","Bapatla","View        registration details for CHAITHRA TELUGU  (APTEL/26/A0178)"
"645","CHAITNYA KALAM","APTEL/2020/82489","19-10-2022","Telugu","Monthly","SHAIK.MANNURU GHOUSE MOHADDIN","SHAIK.MANNURU GHOUSE MOHADDIN","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for CHAITNYA KALAM (APTEL/2020/82489)"
"646","CHAKIREVU","APTEL/2008/26046","07-11-2008","Telugu","Daily","B. ALIVELU","B. ALIVELU","Andhra Pradesh","Karimnagar","View        registration details for CHAKIREVU (APTEL/2008/26046)"
"647","CHAKRADHARI","APTEL/2013/53577","13-12-2013","Telugu","Monthly","GANGADARI VENKATESHWARLU","GANGADARI VENKATESHWARLU","Andhra Pradesh","Nalgonda","View        registration details for CHAKRADHARI (APTEL/2013/53577)"
"648","Chalanaa Chitramu","APTEL/25/A5154","15-12-2025","Telugu","Daily","GANGULAGALLA MUNI RAVINDRA","GANGULAGALLA MUNI RAVINDRA","Andhra Pradesh","Y.S.R.","View        registration details for Chalanaa Chitramu (APTEL/25/A5154)"
"649","CHALLENGING NEWSPAPER","APTEL/25/A4899","08-12-2025","Telugu","Daily","ANAKAPALLI VENKATA RAMANA","ANAKAPALLI VENKATA RAMANA","Andhra Pradesh","Anakapalle","View        registration details for CHALLENGING NEWSPAPER (APTEL/25/A4899)"
"650","CHANDANA","APTEL/2012/50076","30-05-2013","Telugu","Daily","R. ADINARAYANA RAO","R. ADINARAYANA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHANDANA (APTEL/2012/50076)"
"651","CHANDANA","APTEL/2008/24430","17-06-2008","Telugu","Weekly","R. ADINARAYANA RAO","R. ADINARAYANA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHANDANA (APTEL/2008/24430)"
"652","CHANDHRAPRABHA","APTEL/2022/81511","24-05-2022","Telugu","Monthly","JANAPATI CHANDRAKALA","JANAPATI CHANDRAKALA","Andhra Pradesh","Kurnool","View        registration details for CHANDHRAPRABHA (APTEL/2022/81511)"
"653","CHANDRA JYOTHI","APTEL/2023/89151","24-09-2024","TELUGU","Daily","SAGILI CHANDRAMOHAN REDDY","SAGILI CHANDRAMOHAN REDDY","Andhra Pradesh","Hapur","View        registration details for CHANDRA JYOTHI (APTEL/2023/89151)"
"654","CHANDRA KALA","APTEL/2012/44050","11-07-2012","Telugu","Weekly","POTHU ASHOK","POTHU ASHOK","Andhra Pradesh","Karimnagar","View        registration details for CHANDRA KALA (APTEL/2012/44050)"
"655","CHANDRA NEWS","APTEL/2013/53246","26-11-2013","Telugu","Daily","POTHU LATHA","POTHU LATHA","Andhra Pradesh","Karimnagar","View        registration details for CHANDRA NEWS (APTEL/2013/53246)"
"656","CHANDRA NEWS","APTEL/2012/48345","27-02-2013","Telugu","Weekly","POTHU LATHA","POTHU LATHA","Andhra Pradesh","Karimnagar","View        registration details for CHANDRA NEWS (APTEL/2012/48345)"
"657","CHANDRA SAKSHI","APTEL/2023/86962","23-04-2024","Telugu","Daily","SAGILI CHANDRAMOHAN REDDY","SAGILI CHANDRAMOHAN REDDY","Andhra Pradesh","Ananthapur","View        registration details for CHANDRA SAKSHI (APTEL/2023/86962)"
"658","CHANDRA VARTHA","APTEL/2022/84083","02-05-2023","Telugu","Daily","U K CHANDRA SEKHAR","U K CHANDRA SEKHAR","Andhra Pradesh","Kurnool","View        registration details for CHANDRA VARTHA (APTEL/2022/84083)"
"659","CHANDRANA NEWS","APMUL/2016/68617","06-09-2016","English, Tamil, Telugu","Monthly","P. VIJENDRA NAIDU","P VIJENDRA NAIDU","Andhra Pradesh","Chittoor","View        registration details for CHANDRANA NEWS (APMUL/2016/68617)"
"660","CHANDRASENA","APTEL/2018/74901","21-02-2018","Telugu","Monthly","I. BALAKRISHNA","I BALAKRISHNA","Andhra Pradesh","Chittoor","View        registration details for CHANDRASENA (APTEL/2018/74901)"
"661","CHARCHA","APTEL/2006/17439","20-09-2006","Telugu","Daily","PATTAPU SRINIVAS","PATTAPU SRINIVAS","Andhra Pradesh","Karimnagar","View        registration details for CHARCHA (APTEL/2006/17439)"
"662","CHARMINAR TIMES","APURD/2010/37262","12-05-2011","Urdu","Daily","MD SHUJA UDDIN IFTEQARI","MD. SHUJA UDDIN IFTEQARI","Andhra Pradesh","Hyderabad","View        registration details for CHARMINAR TIMES (APURD/2010/37262)"
"663","CHATHADA SRI VAISHNAVA VANI ANDHRA PRADESH","APBIL/2017/72637","17-07-2017","English, Telugu","Monthly","YADAGIRI JANAKIRAM","ANDHRAPRADESH CHATHADA SRI VAISHNAVA SANGHAM","Andhra Pradesh","Andhra Pradesh","View        registration details for CHATHADA SRI VAISHNAVA VANI ANDHRA PRADESH (APBIL/2017/72637)"
"664","CHATIMPU","APTEL/2015/62965","29-06-2015","Telugu","Daily","Y.LINGAIAH","Y.LINGAIAH","Andhra Pradesh","Krishna","View        registration details for CHATIMPU (APTEL/2015/62965)"
"665","CHATIMPU","APTEL/2007/20575","24-07-2007","Telugu","Daily","Y. LINGAIAH","Y.LINGAIAH","Andhra Pradesh","Karimnagar","View        registration details for CHATIMPU (APTEL/2007/20575)"
"666","CHATIMPU","APTEL/2011/45206","11-09-2012","Telugu","Fortnightly","Y.LINGAIAH","Y.LINGAIAH","Andhra Pradesh","Hyderabad","View        registration details for CHATIMPU (APTEL/2011/45206)"
"667","CHATTADA SRI VYSHNAVA VANI","APTEL/2016/73935","22-11-2017","Telugu","Monthly","K S BHASKARA RAO","K.S.  BHASKARA RAO","Andhra Pradesh","East Godavari","View        registration details for CHATTADA SRI VYSHNAVA VANI (APTEL/2016/73935)"
"668","CHATTAM MEE CHUTTAM","APTEL/2011/40367","11-01-2012","Telugu","Daily","BADDALA LAKSHMI NARAYANA","BADDALA LAKSHMI NARAYANA","Andhra Pradesh","Kurnool","View        registration details for CHATTAM MEE CHUTTAM (APTEL/2011/40367)"
"669","CHATURMUKHI","APTEL/2017/71942","22-05-2017","Telugu","Daily","KUNCHAM NARSIMHA RAO","KUNCHAM NARSIMHA RAO","Andhra Pradesh","West Godavari","View        registration details for CHATURMUKHI (APTEL/2017/71942)"
"670","CHATUSHKON","APHIN/26/A3571","13-05-2026","Hindi","Daily","SHAIK FAIZAN","SHAIK FAIZAN","Andhra Pradesh","Kurnool","View        registration details for CHATUSHKON (APHIN/26/A3571)"
"671","CHEDANAM","APBIL/2009/33285","12-08-2010","English, Telugu","Fortnightly","SMT.J. RAMADEVI","J. RAMADEVI","Andhra Pradesh","Hyderabad","View        registration details for CHEDANAM (APBIL/2009/33285)"
"672","CHENETA MITRA","APTEL/2018/76452","27-11-2018","Telugu","Monthly","DOMA MANJULA","DOMA MANJULA","Andhra Pradesh","Kurnool","View        registration details for CHENETA MITRA (APTEL/2018/76452)"
"673","CHEPALA SANDADI","APTEL/2010/32161","30-04-2010","Telugu","Monthly","EASHWAR DEV ANAND","EASHWAR DEV ANAND","Andhra Pradesh","Visakhapatnam","View        registration details for CHEPALA SANDADI (APTEL/2010/32161)"
"674","CHEPPINA SAMACHARM","APTEL/25/A2610","17-09-2025","Telugu","Monthly","DEEPOGU BABU","DEEPOGU BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for CHEPPINA SAMACHARM (APTEL/25/A2610)"
"675","CHHATRA SAPATH","31758","","","Bimonthly (Once in two months)","NA","NA","Andhra Pradesh","Andhra Pradesh","View        registration details for CHHATRA SAPATH (31758)"
"676","CHIKATI VELUGU","APTEL/2008/24578","25-06-2008","Telugu","Daily","KANDI SURYANARAYANA","KANDI SURYANARAYANA","Andhra Pradesh","Nalgonda","View        registration details for CHIKATI VELUGU (APTEL/2008/24578)"
"677","CHINMAYA SARADA","APTEL/2001/07320","13-06-2002","Telugu","Monthly","BADITALA KOTAIAH","CHINMAYA MISSION ONGOLE(A.P.)","Andhra Pradesh","Prakasam","View        registration details for CHINMAYA SARADA (APTEL/2001/07320)"
"678","CHINUKU","APTEL/2005/14660","30-03-2005","Telugu","Monthly","NANDURI RAJA GOPALA RAO VVS","NANDURI RAJA GOPALA RAO VVS","Andhra Pradesh","Krishna","View        registration details for CHINUKU (APTEL/2005/14660)"
"679","chiru vaartha","APTEL/25/A0840","02-06-2025","Telugu","Monthly","Garaga Sreenivasa Rao","Garaga Sreenivasa Rao","Andhra Pradesh","East Godavari","View        registration details for chiru vaartha (APTEL/25/A0840)"
"680","CHIRUJALLULA HARIVILLU","APTEL/26/A3258","07-05-2026","Telugu","Monthly","CHALLAGUNDLA RAMAKRISHNA","CHALLAGUNDLA RAMAKRISHNA","Andhra Pradesh","Guntur","View        registration details for CHIRUJALLULA HARIVILLU (APTEL/26/A3258)"
"681","CHITRA BHARATHI","APTEL/2021/81434","25-04-2022","Telugu","Monthly","DATTATHRIYULU","DATTATHRIYULU","Andhra Pradesh","Kurnool","View        registration details for CHITRA BHARATHI (APTEL/2021/81434)"
"682","CHITRA VIHAR","APTEL/2015/62156","26-05-2015","Telugu","Monthly","AGATAMUDI CHANDRA SEKHARA RAO","AGATAMUDI CHANDRA SEKHARA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for CHITRA VIHAR (APTEL/2015/62156)"
"683","CHITRARATHNA","32156","01-01-1977","Telugu","Weekly","A. MALLIKHAR JUNARAO","A. MALLIKHAR JUNARAO","Andhra Pradesh","Krishna","View        registration details for CHITRARATHNA (32156)"
"684","CHITTOOR NEWS","15800","01-01-1968","Telugu","Weekly","C.V.SIDDIAH MOORTHY","P. VENKATA KRISHNANIAH NAIDU","Andhra Pradesh","Chittoor","View        registration details for CHITTOOR NEWS (15800)"
"685","CHITTOOR UDAYAM","APTEL/2018/78126","28-10-2019","Telugu","Fortnightly","J. MUNIKUMAR RAJU","J.MUNIKUMAR RAJU","Andhra Pradesh","Chittoor","View        registration details for CHITTOOR UDAYAM (APTEL/2018/78126)"
"686","CHITTOORE EXPRESS","APTEL/2023/86143","18-01-2024","Telugu","Daily","DAMA VIJAYAKUMAR","DAMA VIJAYAKUMAR","Andhra Pradesh","Chittoor","View        registration details for CHITTOORE EXPRESS (APTEL/2023/86143)"
"687","CHRISTAVA NAADU","APTEL/2006/17980","22-11-2006","Telugu","Fortnightly","YENUGANTI KANAKA RAJU","YENUGANTI KANAKA RAJU","Andhra Pradesh","Visakhapatnam","View        registration details for CHRISTAVA NAADU (APTEL/2006/17980)"
"688","CHRISTHAVA TARANGAM","APTEL/2015/67785","08-07-2016","Telugu","Fortnightly","DUDDE UDAYA BHASKAR RAO","DUDDE UDAYA BHASKARA RAO","Andhra Pradesh","West Godavari","View        registration details for CHRISTHAVA TARANGAM (APTEL/2015/67785)"
"689","CHRISTIAN MESSENGERS","APTEL/2017/72397","22-06-2017","Telugu","Fortnightly","T. NAVEEN KUMAR","NAVEEN  KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for CHRISTIAN MESSENGERS (APTEL/2017/72397)"
"690","CHRISTIAN VANI","APTEL/2016/69010","20-10-2016","Telugu","Monthly","BODDEPALLI GIRI BABU","BODDEPALLI GIRI BABU","Andhra Pradesh","Visakhapatnam","View        registration details for CHRISTIAN VANI (APTEL/2016/69010)"
"691","CHURAKALU","APTEL/2007/21526","19-10-2007","Telugu","Daily","MOHAMMED IMRAN","MD.IMRAN","Andhra Pradesh","Rangareddy","View        registration details for CHURAKALU (APTEL/2007/21526)"
"692","CHURCH CHRONICLES","APTEL/2019/78893","07-08-2020","Telugu","Weekly","PRASANNA KUMAR MARAPATLA","PRASANNA KUMAR MARAPATLA","Andhra Pradesh","West Godavari","View        registration details for CHURCH CHRONICLES (APTEL/2019/78893)"
"693","CINE LOKAM","APTEL/2012/44649","09-08-2012","Telugu","Weekly","B.S. RAO","B.S. RAO","Andhra Pradesh","Visakhapatnam","View        registration details for CINE LOKAM (APTEL/2012/44649)"
"694","CINE SAMPANGI","APTEL/2015/63370","22-07-2015","Telugu","Fortnightly","THOKALA RAJESH BABU","TOKALA RAJESH BABU","Andhra Pradesh","West Godavari","View        registration details for CINE SAMPANGI (APTEL/2015/63370)"
"695","CINE SIMHAASANAM","APTEL/2010/37138","09-05-2011","Telugu","Weekly","KOSURU VENKATA SURESH","KOSURU VENKATA SURESH","Andhra Pradesh","East Godavari","View        registration details for CINE SIMHAASANAM (APTEL/2010/37138)"
"696","CINE SUNDARI","15899","01-01-1960","Telugu","Monthly","P. CHANDRAMOWLI","P. CHANDRAMOWLI","Andhra Pradesh","Anantapur","View        registration details for CINE SUNDARI (15899)"
"697","CINEMA ROUNDUP","APTEL/2008/25843","06-10-2008","Telugu","Monthly","A. NEELAKANTESWARA REDDY","A. NEELAKANTESWARA REDDY","Andhra Pradesh","Krishna","View        registration details for CINEMA ROUNDUP (APTEL/2008/25843)"
"698","CINETAARA","APTEL/2011/37215","11-05-2011","Telugu","Weekly","CHANDU RAMESH","CHANDU RAMESH","Andhra Pradesh","Hyderabad","View        registration details for CINETAARA (APTEL/2011/37215)"
"699","CIRCAR EXPRESS","APTEL/1982/00751","07-12-1999","Telugu","Daily","G.KRISHNA KUMARI","G.KRISHNA KUMARI","Andhra Pradesh","East Godavari","View        registration details for CIRCAR EXPRESS (APTEL/1982/00751)"
"700","CITI VISION","71746","29-04-1999","Telugu","Weekly","C. RAJA SEKHARA REDDY","C.RAJA SEKHARA REDDY","Andhra Pradesh","Chittoor","View        registration details for CITI VISION (71746)"
"701","CITIZEN AWARENESS","APENG/2015/64836","18-11-2015","English","Monthly","SYED HUSSAIN PASHA","SYED HUSSAIN PASHA","Andhra Pradesh","Kurnool","View        registration details for CITIZEN AWARENESS (APENG/2015/64836)"
"702","CITIZEN RIGHTS","66138","20-02-1997","English","Monthly","C. SRIHARI","C.SRIHARI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for CITIZEN RIGHTS (66138)"
"703","CITIZEN TIMES","APTEL/2009/28868","01-09-2009","Telugu","Daily (Monday To Saturday)","KANCHERLA SANDEEP KUMAR","KANCHERLA SANDEEP KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for CITIZEN TIMES (APTEL/2009/28868)"
"704","CITIZEN TIMES","APTEL/26/A3081","05-05-2026","Telugu","Daily (Monday To Saturday)","KANCHERLA SANDEEP KUMAR","KANCHERLA SANDEEP KUMAR","Andhra Pradesh","East Godavari","View        registration details for CITIZEN TIMES (APTEL/26/A3081)"
"705","CITIZEN TIMES","APTEL/26/A3080","05-05-2026","Telugu","Daily (Monday To Saturday)","KANCHERLA SANDEEP KUMAR","KANCHERLA SANDEEP KUMAR","Andhra Pradesh","West Godavari","View        registration details for CITIZEN TIMES (APTEL/26/A3080)"
"706","CITIZENS EVENING","APENG/2006/18062","08-12-2006","English","Daily","S. RAMESH","S. RAMESH","Andhra Pradesh","Krishna","View        registration details for CITIZENS EVENING (APENG/2006/18062)"
"707","CITIZENS EVENING","APENG/2008/26640","24-12-2008","English","Daily","SIDDAMSETTY RAMESH","S. RAMESH","Andhra Pradesh","Visakhapatnam","View        registration details for CITIZENS EVENING (APENG/2008/26640)"
