"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"2640","PRAJA NELLORE POLITICS","APTEL/2023/88229","29-07-2024","TELUGU","Fortnightly","DURTHATI MADHUSUDHANA RAO","DURTHATI  MADHUSUDHANA RAO","Andhra Pradesh","","View        registration details for PRAJA NELLORE POLITICS (APTEL/2023/88229)"
"2641","PRAJA NESTHAM","APTEL/2021/82225","14-09-2022","Telugu","Monthly","DHUGGINABOYANA SUDHAKAR","DHUGGINABOYANA SUDHAKAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAJA NESTHAM (APTEL/2021/82225)"
"2642","PRAJA NEWS","APTEL/2011/41889","01-05-2012","Telugu","Monthly","NEELAM NAGARAJU","NEELAM NAGARAJU","Andhra Pradesh","Anantapur","View        registration details for PRAJA NEWS (APTEL/2011/41889)"
"2643","PRAJA PAKSHANA MASAPATRIKA","APTEL/26/A1807","20-03-2026","Telugu","Monthly","VARRI PYDAM NAIDU","VARRI PYDAM NAIDU","Andhra Pradesh","Anakapalle","View        registration details for PRAJA PAKSHANA MASAPATRIKA    (APTEL/26/A1807)"
"2644","PRAJA PALANA","APTEL/2017/75316","21-05-2018","Telugu","Daily","SAJJA DHANANJAYA SARATHI","SAJJA DHANANJAYA SARATHI","Andhra Pradesh","Krishna","View        registration details for PRAJA PALANA (APTEL/2017/75316)"
"2645","PRAJA PALANA","APTEL/2008/25531","04-09-2008","Telugu","Daily","SAJJA DHANANJAYA SARATH","SAJJA DHANANJAYA SARATH","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJA PALANA (APTEL/2008/25531)"
"2646","PRAJA PALUKU","APTEL/2013/51425","13-08-2013","Telugu","Monthly","JAGANNATI SUJANI","JAGANNATI SUJANI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAJA PALUKU (APTEL/2013/51425)"
"2647","PRAJA PAMPINI PATHAM","APTEL/2015/62738","18-06-2015","Telugu","Monthly","N. PURUSHOTHAM","N.PURUSHOTHAM","Andhra Pradesh","Chittoor","View        registration details for PRAJA PAMPINI PATHAM (APTEL/2015/62738)"
"2648","PRAJA PARIPALAKA SAMACHARAM","APTEL/2012/46943","10-12-2012","Telugu","Monthly","K.S.S. KIRAN KUMAR REDDY","K.S.S. KIRAN KUMAR REDDY","Andhra Pradesh","Anantapur","View        registration details for PRAJA PARIPALAKA SAMACHARAM (APTEL/2012/46943)"
"2649","PRAJA PARIPALANA","APTEL/2010/31635","25-03-2010","Telugu","Daily","VENAMMALLA JYOTHI","VENNAMALLA JYOTHI","Andhra Pradesh","Nalgonda","View        registration details for PRAJA PARIPALANA (APTEL/2010/31635)"
"2650","PRAJA PARIPALANA","APTEL/2013/50300","13-06-2013","Telugu","Monthly","VENNAMALLA JYOTHI","VENNAMALLA JYOTHI","Andhra Pradesh","Nalgonda","View        registration details for PRAJA PARIPALANA (APTEL/2013/50300)"
"2651","PRAJA PATHAM EEDINAM","APTEL/2006/18714","01-03-2007","Telugu","Daily","SD. SAVEERUDDIN","SD. SAVEERUDDIN","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAJA PATHAM EEDINAM (APTEL/2006/18714)"
"2652","PRAJA PATHAM EEDINAM","APTEL/2008/24832","16-07-2008","Telugu","Daily","SD. SAVEERUDDIN","SD. SAVEERUDDIN","Andhra Pradesh","Rangareddy","View        registration details for PRAJA PATHAM EEDINAM (APTEL/2008/24832)"
"2653","PRAJA PATRIKA","APTEL/2004/13781","31-12-2004","TELUGU","Monthly","SIMHAMBHATLA SUSENA SRAVANI","SIMHAMBHATLA SUSENA SRAVANI","Andhra Pradesh","East Godavari","View        registration details for PRAJA PATRIKA (APTEL/2004/13781)"
"2654","PRAJA PATRIKA","1150","04-03-1957","TELUGU","Weekly","SIMHAMBHATLA SUSENA SRAVANI","SIMHAMBHATLA SUSENA SRAVANI","Andhra Pradesh","","View        registration details for PRAJA PATRIKA (1150)"
"2655","PRAJA PATRIKA","APTEL/2002/07319","23-07-2002","TELUGU","Daily","SIMHAMBHATLA SUSENA SRAVANI","SIMHAMBHATLA SUSENA SRAVANI","Andhra Pradesh","East Godavari","View        registration details for PRAJA PATRIKA (APTEL/2002/07319)"
"2656","PRAJA PIDIKILI","APTEL/2019/78400","14-01-2020","Telugu","Monthly","GOWRABATHINA DEENABABU","GOWRABATHINA DEENABABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAJA PIDIKILI (APTEL/2019/78400)"
"2657","PRAJA POURUSHAM","APTEL/2023/87692","26-06-2024","TELUGU","Fortnightly","MAKKENA SRAVYA","MAKKENA SRAVYA","Andhra Pradesh","","View        registration details for PRAJA POURUSHAM (APTEL/2023/87692)"
"2658","PRAJA POWER","APTEL/2017/74440","15-01-2018","Telugu","Daily","M. MASTHAN","M. MASTHAN","Andhra Pradesh","Kurnool","View        registration details for PRAJA POWER (APTEL/2017/74440)"
"2659","PRAJA POWER","APTEL/2013/54510","05-02-2014","Telugu","Weekly","M. MASTHAN","M. MASTHAN","Andhra Pradesh","Kurnool","View        registration details for PRAJA POWER (APTEL/2013/54510)"
"2660","PRAJA PRABHANJANAM","APTEL/2011/41257","21-03-2012","Telugu","Monthly","KOTESWARARAO POTLURI","KOTESWARARAO POTLURI","Andhra Pradesh","Chittoor","View        registration details for PRAJA PRABHANJANAM (APTEL/2011/41257)"
"2661","PRAJA PRABHUTVAM","APMUL/2012/42197","14-05-2012","English, Telugu, Hindi","Daily","M. VIJAY KUMAR","M. VIJAY KUMAR","Andhra Pradesh","Rangareddy","View        registration details for PRAJA PRABHUTVAM (APMUL/2012/42197)"
"2662","PRAJA PRASNA","APTEL/2023/87787","08-07-2024","TELUGU","Daily","BANDARU APPALA NAIDU","BANDARU APPALA NAIDU","Andhra Pradesh","","View        registration details for PRAJA PRASNA (APTEL/2023/87787)"
"2663","PRAJA PRASNA","APTEL/2013/54321","29-01-2014","Telugu","Monthly","BANDARU APPALA NAIDU","BANDARU APPALA NAIDU","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJA PRASNA (APTEL/2013/54321)"
"2664","PRAJA PRASTHANAM","APTEL/2013/50017","29-05-2013","Telugu","Weekly","KUPPILI SIVA PRASAD PATNAIK","KUPPILI SIVA PRASAD PATNAIK","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJA PRASTHANAM (APTEL/2013/50017)"
"2665","PRAJA PRATIBHA","APTEL/2013/54721","21-02-2014","Telugu","Daily","KONGARAPU GANAPATHI","KONGARAPU GANAPATHI","Andhra Pradesh","Srikakulam","View        registration details for PRAJA PRATIBHA (APTEL/2013/54721)"
"2666","PRAJA PRAVAHAM","APTEL/2016/69630","09-12-2016","Telugu","Weekly","SANKAR","SANKAR","Andhra Pradesh","Guntur","View        registration details for PRAJA PRAVAHAM (APTEL/2016/69630)"
"2667","PRAJA PRERANA","APTEL/26/A3850","18-05-2026","Telugu","Daily","Kunduru Srinivasa Reddy","Kunduru Srinivasa Reddy","Andhra Pradesh","Prakasam","View        registration details for PRAJA PRERANA (APTEL/26/A3850)"
"2668","Praja Rajyam Telugu Dina Patrika","APTEL/26/A0250","08-01-2026","Telugu","Daily","Mano Vikas Doradla","Boda Venkateswara Rao","Andhra Pradesh","Guntur","View        registration details for Praja Rajyam Telugu Dina Patrika (APTEL/26/A0250)"
"2669","Praja Rajyam Telugu Dina Patrika","APTEL/25/A0460","27-05-2025","Telugu","Daily","Boda Venkateswara Rao","Boda Venkateswara Rao","Andhra Pradesh","Krishna","View        registration details for Praja Rajyam Telugu Dina Patrika (APTEL/25/A0460)"
"2670","Praja Rajyam Telugu Masa Patrika","APTEL/26/A3648","13-05-2026","Telugu","Monthly","Boda Venkateswara Rao","Boda Venkateswara Rao","Andhra Pradesh","Krishna","View        registration details for Praja Rajyam Telugu Masa Patrika (APTEL/26/A3648)"
"2671","PRAJA RAKSHA","APTEL/2012/42650","28-05-2012","Telugu","Daily","EGA VENKATESWARA RAO","EGA VENKATESWARA RAO","Andhra Pradesh","Guntur","View        registration details for PRAJA RAKSHA (APTEL/2012/42650)"
"2672","PRAJA RAKSHA","APBIL/2005/18410","06-02-2007","English, Telugu","Weekly","THIYYAGURA RENUKA DEVI","THIYYAGURA RENUKA DEVI","Andhra Pradesh","Guntur","View        registration details for PRAJA RAKSHA (APBIL/2005/18410)"
"2673","PRAJA RAKSHANA","APTEL/2008/26949","30-01-2009","Telugu","Fortnightly","V. KAMLAKAR REDDY","V. KAMLAKAR REDDY","Andhra Pradesh","Karimnagar","View        registration details for PRAJA RAKSHANA (APTEL/2008/26949)"
"2674","PRAJA RAYABAARI","APTEL/26/A4030","21-05-2026","Telugu","Daily","DAVALA NAGARAJU","DAVALA NAGARAJU","Andhra Pradesh","Guntur","View        registration details for PRAJA RAYABAARI (APTEL/26/A4030)"
"2675","PRAJA REPORTER","APBIL/2017/70466","13-02-2017","English, Telugu","Weekly","VURUBANDI SRIDEVI","VURUBANDI SRIDEVI","Andhra Pradesh","Guntur","View        registration details for PRAJA REPORTER (APBIL/2017/70466)"
"2676","PRAJA REPUBLIC","APTEL/2023/87888","22-07-2024","TELUGU","Daily","BOJJA NAGENDRA","BOJJA NAGENDRA","Andhra Pradesh","","View        registration details for PRAJA REPUBLIC (APTEL/2023/87888)"
"2677","PRAJA SAAHITI","APTEL/1977/00571","07-06-1977","Telugu","Monthly","K.RAVI BABU","K.RAVI BABU","Andhra Pradesh","Krishna","View        registration details for PRAJA SAAHITI (APTEL/1977/00571)"
"2678","PRAJA SAMACHAR","APTEL/2011/42049","07-05-2012","Telugu","Monthly","M. VEERANARAPPA","M. VEERANARAPPA","Andhra Pradesh","Anantapur","View        registration details for PRAJA SAMACHAR (APTEL/2011/42049)"
"2679","PRAJA SAMASYALA MELUKOLUPU","APTEL/2014/56922","03-09-2014","Telugu","Weekly","MUNI SRINIVASA RAO","MUNI SRINIVASA RAO","Andhra Pradesh","Srikakulam","View        registration details for PRAJA SAMASYALA MELUKOLUPU (APTEL/2014/56922)"
"2680","PRAJA SAMASYALA UTKALANDHA GARJANA","APTEL/2016/69025","20-10-2016","Telugu","Monthly","NARAVA SATEESH","NARAVA SATEESH","Andhra Pradesh","Srikakulam","View        registration details for PRAJA SAMASYALA UTKALANDHA GARJANA (APTEL/2016/69025)"
"2681","PRAJA SAMASYALANU VELUVARINCHE PRAJASRI SURYA","APTEL/2006/18395","11-01-2007","Telugu","Daily","TITTI TULASI RAO","TITTI TULASI RAO","Andhra Pradesh","Srikakulam","View        registration details for PRAJA SAMASYALANU VELUVARINCHE PRAJASRI SURYA (APTEL/2006/18395)"
"2682","PRAJA SAMASYALAPAI YUDDAM","APTEL/25/A4633","03-12-2025","Telugu","Fortnightly","PILLA SURESH","PILLA SURESH","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJA SAMASYALAPAI YUDDAM (APTEL/25/A4633)"
"2683","PRAJA SAMAYAM","APTEL/2017/73559","18-10-2017","Telugu","Daily","MEDAPALLI INDIRA","MEDAPALLI INDIRA","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJA SAMAYAM (APTEL/2017/73559)"
"2684","PRAJA SAMEKSHA","APTEL/2015/64460","27-10-2015","Telugu","Daily","KONGARA RAJESH","KONGARA RAJESH","Andhra Pradesh","Guntur","View        registration details for PRAJA SAMEKSHA (APTEL/2015/64460)"
"2685","PRAJA SANCHALANAM","APTEL/2010/33326","18-08-2010","Telugu","Daily","S. CHANDRA SEKHAR REDDY","S. CHANDRASEKHAR REDDY","Andhra Pradesh","Kurnool","View        registration details for PRAJA SANCHALANAM (APTEL/2010/33326)"
"2686","PRAJA SANDHESHALU","APTEL/2013/51974","12-09-2013","Telugu","Daily","A. ANJAIAH","A. ANJAIAH","Andhra Pradesh","Rangareddy","View        registration details for PRAJA SANDHESHALU (APTEL/2013/51974)"
"2687","PRAJA SANDHESHALU","APTEL/2008/39911","08-12-2011","Telugu","Daily","A. ANJAIAH","A. ANJAIAH","Andhra Pradesh","Medak","View        registration details for PRAJA SANDHESHALU (APTEL/2008/39911)"
"2688","PRAJA SANKALPAM","APTEL/2013/54322","29-01-2014","Telugu","Daily","GOLIVE LOKA LAKSHMI NARUSU NAIDU","GOLIVE LOKA LAKSHMI NARUSU NAIDU","Andhra Pradesh","Srikakulam","View        registration details for PRAJA SANKALPAM (APTEL/2013/54322)"
"2689","PRAJA SANKSHEMA BAVUTAA","APTEL/25/A0563","28-05-2025","Telugu","Fortnightly","PILLA SATISH BABU","PILLA SATISH BABU","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJA SANKSHEMA BAVUTAA (APTEL/25/A0563)"
"2690","PRAJA SHASANAM","APTEL/2018/76459","27-11-2018","Telugu","Daily","M. SUSEEL KHUMAAR","M. SUSEEL KHUMAAR","Andhra Pradesh","Y.S.R.","View        registration details for PRAJA SHASANAM (APTEL/2018/76459)"
"2691","PRAJA SIMHAM","APTEL/2023/87427","10-06-2024","Telugu","Monthly","C.K. RAGHU RAMA MURTHY","C.K. RAGHU RAMA MURTHY","Andhra Pradesh","Andhra Pradesh","View        registration details for PRAJA SIMHAM (APTEL/2023/87427)"
"2692","PRAJA SINDHOORAM","APTEL/2018/75790","30-07-2018","Telugu","Fortnightly","SHAIK ALI","SHAIK ALI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAJA SINDHOORAM (APTEL/2018/75790)"
"2693","PRAJA SNEHAM","APTEL/2017/71521","01-05-2017","Telugu","Fortnightly","SADASIVUNI NAGESH","SADASIVUNI NAGESH","Andhra Pradesh","Srikakulam","View        registration details for PRAJA SNEHAM (APTEL/2017/71521)"
"2694","PRAJA SWAMYAM","APTEL/2008/24928","24-07-2008","Telugu","Daily","M. SIVA KUMAR","M.SIVA KUMAR","Andhra Pradesh","Vizianagaram","View        registration details for PRAJA SWAMYAM (APTEL/2008/24928)"
"2695","PRAJA SWAPNAM","APTEL/2015/64263","10-10-2015","Telugu","Monthly","K. AVULAIAH","K.AVULAIAH","Andhra Pradesh","Kurnool","View        registration details for PRAJA SWAPNAM (APTEL/2015/64263)"
"2696","PRAJA SWECHCHA","APTEL/2003/09426","04-02-2003","Telugu","Monthly","PROF S. SESHAIAH","PROF.S.SESHAIAH(GEN.","Andhra Pradesh","Anantapur","View        registration details for PRAJA SWECHCHA (APTEL/2003/09426)"
"2697","PRAJA TAPANA","APTEL/2021/80950","05-01-2022","Telugu","Daily","K. UMADEVI","K. UMADEVI","Andhra Pradesh","Anantapur","View        registration details for PRAJA TAPANA (APTEL/2021/80950)"
"2698","PRAJA TARA","APTEL/2009/29894","30-11-2009","Telugu","Monthly","VAPPANGI NAGENDRA RAO","VAPPANGI NAGENDRA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJA TARA (APTEL/2009/29894)"
"2699","PRAJA TARANGALU","APTEL/2011/53123","14-11-2013","Telugu","Monthly","K.A. VIJAYARAJU","K.A. VIJAYARAJU","Andhra Pradesh","Hyderabad","View        registration details for PRAJA TARANGALU (APTEL/2011/53123)"
"2700","PRAJA TARANGALU","APTEL/2015/63864","24-08-2015","Telugu","Daily","K.A.VIJAYARAJU","K.A. VIJAYARAJU","Andhra Pradesh","Andhra Pradesh","View        registration details for PRAJA TARANGALU (APTEL/2015/63864)"
"2701","PRAJA TARANGALU","APTEL/2011/38892","14-09-2011","Telugu","Daily","K.A. VIJAYARAJU","K.A. VIJAYARAJU","Andhra Pradesh","Hyderabad","View        registration details for PRAJA TARANGALU (APTEL/2011/38892)"
"2702","PRAJA TEERPU","APTEL/2008/29398","29-10-2009","Telugu","Daily","SOYINENI MALLESH REDDY","SOYINENI MALLESH","Andhra Pradesh","Karimnagar","View        registration details for PRAJA TEERPU (APTEL/2008/29398)"
"2703","PRAJA TEJAM","APTEL/2011/40061","19-12-2011","Telugu","Monthly","CHAPIRI CHOWDAPPA","CHAPIRI CHOWDAPPA","Andhra Pradesh","Anantapur","View        registration details for PRAJA TEJAM (APTEL/2011/40061)"
"2704","PRAJA TIMES","APTEL/2010/34525","24-11-2010","Telugu","Daily","P. RAMULU GOUD","P. RAMULU GOUD","Andhra Pradesh","Rangareddy","View        registration details for PRAJA TIMES (APTEL/2010/34525)"
"2705","PRAJA TIMES","APTEL/2008/23996","13-05-2008","Telugu","Monthly","P. RAMULU GOUD","P. RAMULU GOUD","Andhra Pradesh","Rangareddy","View        registration details for PRAJA TIMES (APTEL/2008/23996)"
"2706","PRAJA UDYAMAM","APTEL/25/A3775","07-11-2025","Telugu","Daily Evening","KASI JOGESWARA RAO","KASI JOGESWARA RAO","Andhra Pradesh","East Godavari","View        registration details for PRAJA UDYAMAM (APTEL/25/A3775)"
"2707","PRAJA VAADHAM","APTEL/2011/41260","21-03-2012","Telugu","Monthly","NANDURI BALA SUBRAMANYAM","NANDURI BALA SUBRAMANYAM","Andhra Pradesh","Hyderabad","View        registration details for PRAJA VAADHAM (APTEL/2011/41260)"
"2708","Praja Vahini","APTEL/26/A1808","20-03-2026","Telugu","Daily","SWAMY NAKIREKANTI","SWAMY NAKIREKANTI","Andhra Pradesh","Krishna","View        registration details for Praja Vahini (APTEL/26/A1808)"
"2709","PRAJA VAKKU","APTEL/2010/35976","01-03-2011","Telugu","Daily","BHEEMAGANI MAHESHWAR","BHEEMAGANI MAHESHWAR","Andhra Pradesh","Hyderabad","View        registration details for PRAJA VAKKU (APTEL/2010/35976)"
"2710","PRAJA VAKKU","APTEL/2007/21110","07-09-2007","Telugu","Daily","BHEEMAGANI MAHESHWAR","BHEEMAGANI MAHESHWAR","Andhra Pradesh","Rangareddy","View        registration details for PRAJA VAKKU (APTEL/2007/21110)"
"2711","PRAJA VAKKU","APTEL/2008/25668","17-09-2008","Telugu","Daily","BHEEMAGANI MAHESHWAR","BHEEMAGANI MAHESHWAR","Andhra Pradesh","Nalgonda","View        registration details for PRAJA VAKKU (APTEL/2008/25668)"
"2712","PRAJA VANAMALI","APTEL/2016/69801","27-12-2016","Telugu","Fortnightly","AKULA PRASANTH","AKULA PRASANTH","Andhra Pradesh","Chittoor","View        registration details for PRAJA VANAMALI (APTEL/2016/69801)"
"2713","PRAJA VARADHI","APTEL/2012/47027","13-12-2012","Telugu","Daily","V. SURYA NARAYANA REDDY","V. SURYA NARAYANA REDDY","Andhra Pradesh","Rangareddy","View        registration details for PRAJA VARADHI (APTEL/2012/47027)"
"2714","PRAJA VARGAM","APTEL/2007/20061","11-06-2007","Telugu","Monthly","BEHARA SHANMUKHA RAO","BEHARA SHANMUKHA RAO","Andhra Pradesh","Srikakulam","View        registration details for PRAJA VARGAM (APTEL/2007/20061)"
"2715","PRAJA VARTHA","APTEL/2010/34570","01-12-2010","Telugu","Monthly","P. LINGAM GOUD","P. LINGAM GOUD","Andhra Pradesh","Sangareddy","View        registration details for PRAJA VARTHA (APTEL/2010/34570)"
"2716","PRAJA VEDANA","APTEL/2012/45431","26-09-2012","Telugu","Monthly","P. RAMANJANEYA PRASAD","P. RAMANJANEYA PRASAD","Andhra Pradesh","Anantapur","View        registration details for PRAJA VEDANA (APTEL/2012/45431)"
"2717","PRAJA VEEKSHANAM","APTEL/2009/29433","03-11-2009","Telugu","Daily","K. NARASIMHA SWAMY","K. NARASIMHA SWAMY","Andhra Pradesh","Nalgonda","View        registration details for PRAJA VEEKSHANAM (APTEL/2009/29433)"
"2718","PRAJA VIGNAN","APTEL/2011/47026","13-12-2012","Telugu","Monthly","M. VARALAKSHMI","KUM. M. VARALAKSHI","Andhra Pradesh","Rangareddy","View        registration details for PRAJA VIGNAN (APTEL/2011/47026)"
"2719","PRAJA VIKASAM","APTEL/2013/50362","18-06-2013","Telugu","Monthly","AVVARU VENUKUMAR","G. NAGESH","Andhra Pradesh","Rangareddy","View        registration details for PRAJA VIKASAM (APTEL/2013/50362)"
"2720","PRAJA VIKASAM","APTEL/2010/31262","03-03-2010","Telugu","Daily","AVVARU VENUKUMAR","G. NAGESH","Andhra Pradesh","Rangareddy","View        registration details for PRAJA VIKASAM (APTEL/2010/31262)"
"2721","PRAJA VISION","APTEL/2020/80173","06-08-2021","Telugu","Daily","PENUMASTA RAMA SAILAJA","PENUMASTA RAMA SAILAJA","Andhra Pradesh","East Godavari","View        registration details for PRAJA VISION (APTEL/2020/80173)"
"2722","PRAJA VISLESHANA","APTEL/2017/73324","14-09-2017","Telugu","Daily","G. SAMUEL","G. SAMUEL","Andhra Pradesh","Kurnool","View        registration details for PRAJA VISLESHANA (APTEL/2017/73324)"
"2723","PRAJA VISLESHANA","TEL/2014/58374","18-11-2014","Telugu","Monthly","G. SAMUEL","G. SAMUEL","Andhra Pradesh","Kurnool","View        registration details for PRAJA VISLESHANA (TEL/2014/58374)"
"2724","PRAJAA BHAVAM","APTEL/2019/78312","20-12-2019","Telugu","Fortnightly","V VENKATA KRISHNA MURTHY","V VENKATA KRISHNA MURTHY","Andhra Pradesh","Chittoor","View        registration details for PRAJAA BHAVAM (APTEL/2019/78312)"
"2725","PRAJAA SANKSHEMAM","APTEL/26/A1205","17-02-2026","Telugu","Daily","SAMMETLA VENKATESH","SAMMETLA VENKATESH","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJAA SANKSHEMAM (APTEL/26/A1205)"
"2726","PRAJAA TIMES TELUGU PAKSHA PATRIKA","APTEL/2005/20597","24-07-2007","Telugu","Fortnightly","M. PADMAJA","M. PADMAJA","Andhra Pradesh","Visakhapatnam","View        registration details for PRAJAA TIMES TELUGU PAKSHA PATRIKA (APTEL/2005/20597)"
"2727","PRAJAASOOCHANA","APTEL/2011/41489","10-04-2012","Telugu","Daily","NARALA CHANDRA REDDY","N. CHANDRA REDDY","Andhra Pradesh","Kurnool","View        registration details for PRAJAASOOCHANA (APTEL/2011/41489)"
"2728","PRAJABAATA","APTEL/2012/48887","28-03-2013","Telugu","Monthly","SIDDIREDDY SRINIVAS REDDY","SIDDIREDDY SRNIVAS REDDY","Andhra Pradesh","Hyderabad","View        registration details for PRAJABAATA (APTEL/2012/48887)"
"2729","PRAJABHIMANI","APTEL/2010/32038","22-04-2010","Telugu","Daily","N. VENKAT RAMANA REDDY","N. VENKAT RAMANA REDDY","Andhra Pradesh","Hyderabad","View        registration details for PRAJABHIMANI (APTEL/2010/32038)"
